"rental_id"|"rental_date"|"return_date"|"last_updated"|"bookworm_id"|"inventory_id"|"staff_id"
910|"2023-03-27 02:53:21.211179"|"2023-03-27 02:53:21.211180"|"2023-03-27 02:53:21.211180"|482|133|1
911|"2023-03-27 02:53:21.211189"|"2023-03-27 02:53:21.211190"|"2023-03-27 02:53:21.211190"|159|1481|1
912|"2023-03-27 02:53:21.211199"|"2023-03-27 02:53:21.211200"|"2023-03-27 02:53:21.211200"|161|1623|2
913|"2023-03-27 02:53:21.211209"|"2023-03-27 02:53:21.211210"|"2023-03-27 02:53:21.211210"|270|1457|2
914|"2023-03-27 02:53:21.211219"|"2023-03-27 02:53:21.211220"|"2023-03-27 02:53:21.211220"|281|3099|2
915|"2023-03-27 02:53:21.211229"|"2023-03-27 02:53:21.211229"|"2023-03-27 02:53:21.211230"|269|1314|2
916|"2023-03-27 02:53:21.211239"|"2023-03-27 02:53:21.211239"|"2023-03-27 02:53:21.211240"|36|2948|2
917|"2023-03-27 02:53:21.211271"|"2023-03-27 02:53:21.211271"|"2023-03-27 02:53:21.211272"|522|523|1
918|"2023-03-27 02:53:21.211282"|"2023-03-27 02:53:21.211282"|"2023-03-27 02:53:21.211283"|348|443|1
919|"2023-03-27 02:53:21.211294"|"2023-03-27 02:53:21.211295"|"2023-03-27 02:53:21.211295"|273|1445|2
920|"2023-03-27 02:53:21.211306"|"2023-03-27 02:53:21.211306"|"2023-03-27 02:53:21.211307"|452|1747|1
921|"2023-03-27 02:53:21.211317"|"2023-03-27 02:53:21.211318"|"2023-03-27 02:53:21.211318"|41|1804|2
922|"2023-03-27 02:53:21.211329"|"2023-03-27 02:53:21.211329"|"2023-03-27 02:53:21.211330"|141|982|2
923|"2023-03-27 02:53:21.211344"|"2023-03-27 02:53:21.211345"|"2023-03-27 02:53:21.211346"|518|564|1
924|"2023-03-27 02:53:21.211357"|"2023-03-27 02:53:21.211357"|"2023-03-27 02:53:21.211358"|198|1644|2
925|"2023-03-27 02:53:21.211368"|"2023-03-27 02:53:21.211369"|"2023-03-27 02:53:21.211369"|367|1941|2
926|"2023-03-27 02:53:21.211395"|"2023-03-27 02:53:21.211396"|"2023-03-27 02:53:21.211396"|360|1129|1
927|"2023-03-27 02:53:21.211406"|"2023-03-27 02:53:21.211406"|"2023-03-27 02:53:21.211407"|398|803|1
928|"2023-03-27 02:53:21.211416"|"2023-03-27 02:53:21.211416"|"2023-03-27 02:53:21.211416"|60|1292|2
929|"2023-03-27 02:53:21.211425"|"2023-03-27 02:53:21.211426"|"2023-03-27 02:53:21.211426"|529|2741|2
930|"2023-03-27 02:53:21.211435"|"2023-03-27 02:53:21.211436"|"2023-03-27 02:53:21.211436"|377|1717|2
931|"2023-03-27 02:53:21.211445"|"2023-03-27 02:53:21.211446"|"2023-03-27 02:53:21.211446"|328|2861|2
932|"2023-03-27 02:53:21.211455"|"2023-03-27 02:53:21.211456"|"2023-03-27 02:53:21.211456"|49|282|2
933|"2023-03-27 02:53:21.211466"|"2023-03-27 02:53:21.211466"|"2023-03-27 02:53:21.211466"|248|2278|1
934|"2023-03-27 02:53:21.211476"|"2023-03-27 02:53:21.211477"|"2023-03-27 02:53:21.211477"|241|420|1
935|"2023-03-27 02:53:21.211486"|"2023-03-27 02:53:21.211487"|"2023-03-27 02:53:21.211487"|451|2147|1
936|"2023-03-27 02:53:21.211497"|"2023-03-27 02:53:21.211497"|"2023-03-27 02:53:21.211497"|335|2941|2
937|"2023-03-27 02:53:21.211507"|"2023-03-27 02:53:21.211507"|"2023-03-27 02:53:21.211507"|381|303|2
938|"2023-03-27 02:53:21.211517"|"2023-03-27 02:53:21.211517"|"2023-03-27 02:53:21.211517"|28|203|1
939|"2023-03-27 02:53:21.211527"|"2023-03-27 02:53:21.211528"|"2023-03-27 02:53:21.211528"|289|2081|1
940|"2023-03-27 02:53:21.211537"|"2023-03-27 02:53:21.211537"|"2023-03-27 02:53:21.211538"|387|2632|1
941|"2023-03-27 02:53:21.211547"|"2023-03-27 02:53:21.211547"|"2023-03-27 02:53:21.211548"|25|1340|2
942|"2023-03-27 02:53:21.211557"|"2023-03-27 02:53:21.211557"|"2023-03-27 02:53:21.211557"|416|72|2
943|"2023-03-27 02:53:21.211566"|"2023-03-27 02:53:21.211567"|"2023-03-27 02:53:21.211567"|159|2427|1
944|"2023-03-27 02:53:21.211577"|"2023-03-27 02:53:21.211577"|"2023-03-27 02:53:21.211578"|237|2479|2
945|"2023-03-27 02:53:21.211587"|"2023-03-27 02:53:21.211587"|"2023-03-27 02:53:21.211588"|175|2999|2
946|"2023-03-27 02:53:21.211597"|"2023-03-27 02:53:21.211597"|"2023-03-27 02:53:21.211598"|268|212|1
947|"2023-03-27 02:53:21.211607"|"2023-03-27 02:53:21.211607"|"2023-03-27 02:53:21.211608"|528|635|1
948|"2023-03-27 02:53:21.211617"|"2023-03-27 02:53:21.211617"|"2023-03-27 02:53:21.211617"|284|2348|2
949|"2023-03-27 02:53:21.211628"|"2023-03-27 02:53:21.211629"|"2023-03-27 02:53:21.211629"|273|2339|1
950|"2023-03-27 02:53:21.211638"|"2023-03-27 02:53:21.211639"|"2023-03-27 02:53:21.211639"|446|1592|2
951|"2023-03-27 02:53:21.211649"|"2023-03-27 02:53:21.211649"|"2023-03-27 02:53:21.211650"|395|2480|1
952|"2023-03-27 02:53:21.211675"|"2023-03-27 02:53:21.211676"|"2023-03-27 02:53:21.211676"|498|2404|2
953|"2023-03-27 02:53:21.211708"|"2023-03-27 02:53:21.211708"|"2023-03-27 02:53:21.211709"|300|919|2
954|"2023-03-27 02:53:21.211719"|"2023-03-27 02:53:21.211719"|"2023-03-27 02:53:21.211720"|572|1331|2
955|"2023-03-27 02:53:21.211730"|"2023-03-27 02:53:21.211730"|"2023-03-27 02:53:21.211730"|288|1961|1
956|"2023-03-27 02:53:21.211740"|"2023-03-27 02:53:21.211741"|"2023-03-27 02:53:21.211741"|394|766|2
957|"2023-03-27 02:53:21.211751"|"2023-03-27 02:53:21.211751"|"2023-03-27 02:53:21.211752"|566|1983|2
958|"2023-03-27 02:53:21.211762"|"2023-03-27 02:53:21.211762"|"2023-03-27 02:53:21.211762"|145|1957|2
959|"2023-03-27 02:53:21.211772"|"2023-03-27 02:53:21.211773"|"2023-03-27 02:53:21.211773"|39|1428|2
960|"2023-03-27 02:53:21.211783"|"2023-03-27 02:53:21.211784"|"2023-03-27 02:53:21.211784"|354|795|2
961|"2023-03-27 02:53:21.211794"|"2023-03-27 02:53:21.211794"|"2023-03-27 02:53:21.211794"|76|548|2
962|"2023-03-27 02:53:21.211826"|"2023-03-27 02:53:21.211826"|"2023-03-27 02:53:21.211827"|23|2501|1
963|"2023-03-27 02:53:21.211839"|"2023-03-27 02:53:21.211840"|"2023-03-27 02:53:21.211840"|8|1595|1
964|"2023-03-27 02:53:21.211853"|"2023-03-27 02:53:21.211853"|"2023-03-27 02:53:21.211854"|49|2161|2
965|"2023-03-27 02:53:21.211882"|"2023-03-27 02:53:21.211882"|"2023-03-27 02:53:21.211883"|189|2412|2
966|"2023-03-27 02:53:21.211910"|"2023-03-27 02:53:21.211911"|"2023-03-27 02:53:21.211911"|345|77|2
967|"2023-03-27 02:53:21.211920"|"2023-03-27 02:53:21.211920"|"2023-03-27 02:53:21.211921"|143|2312|2
968|"2023-03-27 02:53:21.211930"|"2023-03-27 02:53:21.211930"|"2023-03-27 02:53:21.211931"|339|1880|2
969|"2023-03-27 02:53:21.211940"|"2023-03-27 02:53:21.211940"|"2023-03-27 02:53:21.211940"|568|2869|2
970|"2023-03-27 02:53:21.211950"|"2023-03-27 02:53:21.211950"|"2023-03-27 02:53:21.211950"|341|2531|1
971|"2023-03-27 02:53:21.211960"|"2023-03-27 02:53:21.211960"|"2023-03-27 02:53:21.211960"|289|30|2
972|"2023-03-27 02:53:21.211970"|"2023-03-27 02:53:21.211970"|"2023-03-27 02:53:21.211970"|149|2304|1
973|"2023-03-27 02:53:21.211980"|"2023-03-27 02:53:21.211980"|"2023-03-27 02:53:21.211981"|325|245|2
974|"2023-03-27 02:53:21.211990"|"2023-03-27 02:53:21.211990"|"2023-03-27 02:53:21.211990"|33|2176|2
975|"2023-03-27 02:53:21.211999"|"2023-03-27 02:53:21.212000"|"2023-03-27 02:53:21.212000"|543|2070|1
976|"2023-03-27 02:53:21.212009"|"2023-03-27 02:53:21.212010"|"2023-03-27 02:53:21.212010"|112|1487|1
977|"2023-03-27 02:53:21.212020"|"2023-03-27 02:53:21.212020"|"2023-03-27 02:53:21.212021"|341|2464|2
978|"2023-03-27 02:53:21.212030"|"2023-03-27 02:53:21.212030"|"2023-03-27 02:53:21.212031"|436|1272|2
979|"2023-03-27 02:53:21.212040"|"2023-03-27 02:53:21.212041"|"2023-03-27 02:53:21.212041"|467|211|1
980|"2023-03-27 02:53:21.212050"|"2023-03-27 02:53:21.212051"|"2023-03-27 02:53:21.212051"|39|1762|1
981|"2023-03-27 02:53:21.212060"|"2023-03-27 02:53:21.212060"|"2023-03-27 02:53:21.212061"|527|1564|2
982|"2023-03-27 02:53:21.212070"|"2023-03-27 02:53:21.212071"|"2023-03-27 02:53:21.212071"|230|2539|2
983|"2023-03-27 02:53:21.212080"|"2023-03-27 02:53:21.212081"|"2023-03-27 02:53:21.212081"|526|2715|1
984|"2023-03-27 02:53:21.212091"|"2023-03-27 02:53:21.212091"|"2023-03-27 02:53:21.212092"|320|2651|1
985|"2023-03-27 02:53:21.212100"|"2023-03-27 02:53:21.212101"|"2023-03-27 02:53:21.212101"|104|738|1
986|"2023-03-27 02:53:21.212111"|"2023-03-27 02:53:21.212111"|"2023-03-27 02:53:21.212111"|201|2050|1
987|"2023-03-27 02:53:21.212121"|"2023-03-27 02:53:21.212121"|"2023-03-27 02:53:21.212121"|438|2209|1
988|"2023-03-27 02:53:21.212130"|"2023-03-27 02:53:21.212131"|"2023-03-27 02:53:21.212131"|351|1745|2
989|"2023-03-27 02:53:21.212140"|"2023-03-27 02:53:21.212141"|"2023-03-27 02:53:21.212141"|120|1929|2
990|"2023-03-27 02:53:21.212150"|"2023-03-27 02:53:21.212150"|"2023-03-27 02:53:21.212151"|64|2831|1
991|"2023-03-27 02:53:21.212160"|"2023-03-27 02:53:21.212160"|"2023-03-27 02:53:21.212160"|474|2804|2
992|"2023-03-27 02:53:21.212170"|"2023-03-27 02:53:21.212171"|"2023-03-27 02:53:21.212171"|471|319|2
993|"2023-03-27 02:53:21.212182"|"2023-03-27 02:53:21.212183"|"2023-03-27 02:53:21.212183"|76|1718|1
994|"2023-03-27 02:53:21.212192"|"2023-03-27 02:53:21.212192"|"2023-03-27 02:53:21.212193"|97|673|1
995|"2023-03-27 02:53:21.212202"|"2023-03-27 02:53:21.212202"|"2023-03-27 02:53:21.212203"|321|2017|1
996|"2023-03-27 02:53:21.212212"|"2023-03-27 02:53:21.212212"|"2023-03-27 02:53:21.212212"|9|214|2
997|"2023-03-27 02:53:21.212222"|"2023-03-27 02:53:21.212222"|"2023-03-27 02:53:21.212222"|206|1839|1
998|"2023-03-27 02:53:21.212232"|"2023-03-27 02:53:21.212233"|"2023-03-27 02:53:21.212233"|62|2432|1
999|"2023-03-27 02:53:21.212242"|"2023-03-27 02:53:21.212242"|"2023-03-27 02:53:21.212243"|134|505|2
1000|"2023-03-27 02:53:21.212252"|"2023-03-27 02:53:21.212253"|"2023-03-27 02:53:21.212253"|397|411|2
1001|"2023-03-27 02:53:21.212262"|"2023-03-27 02:53:21.212262"|"2023-03-27 02:53:21.212263"|594|982|2
1002|"2023-03-27 02:53:21.212272"|"2023-03-27 02:53:21.212272"|"2023-03-27 02:53:21.212272"|555|812|1
1003|"2023-03-27 02:53:21.212281"|"2023-03-27 02:53:21.212282"|"2023-03-27 02:53:21.212282"|7|1223|2
1004|"2023-03-27 02:53:21.212292"|"2023-03-27 02:53:21.212292"|"2023-03-27 02:53:21.212293"|503|660|2
1005|"2023-03-27 02:53:21.212302"|"2023-03-27 02:53:21.212302"|"2023-03-27 02:53:21.212302"|508|2477|2
1006|"2023-03-27 02:53:21.212312"|"2023-03-27 02:53:21.212312"|"2023-03-27 02:53:21.212312"|282|1965|1
1007|"2023-03-27 02:53:21.212322"|"2023-03-27 02:53:21.212323"|"2023-03-27 02:53:21.212323"|194|518|1
1008|"2023-03-27 02:53:21.212332"|"2023-03-27 02:53:21.212333"|"2023-03-27 02:53:21.212333"|161|74|1
1009|"2023-03-27 02:53:21.212342"|"2023-03-27 02:53:21.212343"|"2023-03-27 02:53:21.212343"|429|424|2
1010|"2023-03-27 02:53:21.212352"|"2023-03-27 02:53:21.212352"|"2023-03-27 02:53:21.212353"|538|2663|1
1011|"2023-03-27 02:53:21.212362"|"2023-03-27 02:53:21.212362"|"2023-03-27 02:53:21.212362"|186|992|1
1012|"2023-03-27 02:53:21.212372"|"2023-03-27 02:53:21.212372"|"2023-03-27 02:53:21.212372"|27|1599|2
1013|"2023-03-27 02:53:21.212381"|"2023-03-27 02:53:21.212382"|"2023-03-27 02:53:21.212382"|294|1416|2
1014|"2023-03-27 02:53:21.212391"|"2023-03-27 02:53:21.212392"|"2023-03-27 02:53:21.212392"|471|1519|2
1015|"2023-03-27 02:53:21.212401"|"2023-03-27 02:53:21.212402"|"2023-03-27 02:53:21.212402"|592|1589|2
1016|"2023-03-27 02:53:21.212411"|"2023-03-27 02:53:21.212411"|"2023-03-27 02:53:21.212412"|581|2149|2
1017|"2023-03-27 02:53:21.212421"|"2023-03-27 02:53:21.212421"|"2023-03-27 02:53:21.212422"|182|2246|1
1018|"2023-03-27 02:53:21.212431"|"2023-03-27 02:53:21.212432"|"2023-03-27 02:53:21.212432"|472|2259|1
1019|"2023-03-27 02:53:21.212441"|"2023-03-27 02:53:21.212442"|"2023-03-27 02:53:21.212442"|195|1785|1
1020|"2023-03-27 02:53:21.212451"|"2023-03-27 02:53:21.212452"|"2023-03-27 02:53:21.212452"|578|721|1
1021|"2023-03-27 02:53:21.212463"|"2023-03-27 02:53:21.212464"|"2023-03-27 02:53:21.212465"|175|1875|2
1022|"2023-03-27 02:53:21.212474"|"2023-03-27 02:53:21.212474"|"2023-03-27 02:53:21.212475"|499|584|1
1023|"2023-03-27 02:53:21.212484"|"2023-03-27 02:53:21.212484"|"2023-03-27 02:53:21.212485"|17|1127|1
1024|"2023-03-27 02:53:21.212494"|"2023-03-27 02:53:21.212494"|"2023-03-27 02:53:21.212495"|472|2252|2
1025|"2023-03-27 02:53:21.212504"|"2023-03-27 02:53:21.212504"|"2023-03-27 02:53:21.212505"|562|1979|2
1026|"2023-03-27 02:53:21.212514"|"2023-03-27 02:53:21.212514"|"2023-03-27 02:53:21.212515"|301|455|2
1027|"2023-03-27 02:53:21.212524"|"2023-03-27 02:53:21.212524"|"2023-03-27 02:53:21.212524"|565|1779|1
1028|"2023-03-27 02:53:21.212534"|"2023-03-27 02:53:21.212534"|"2023-03-27 02:53:21.212534"|464|1893|1
1029|"2023-03-27 02:53:21.212544"|"2023-03-27 02:53:21.212544"|"2023-03-27 02:53:21.212544"|77|2043|2
1030|"2023-03-27 02:53:21.212554"|"2023-03-27 02:53:21.212555"|"2023-03-27 02:53:21.212555"|254|710|1
1031|"2023-03-27 02:53:21.212577"|"2023-03-27 02:53:21.212578"|"2023-03-27 02:53:21.212578"|534|1931|2
1032|"2023-03-27 02:53:21.212589"|"2023-03-27 02:53:21.212610"|"2023-03-27 02:53:21.212610"|571|2704|1
1033|"2023-03-27 02:53:21.212620"|"2023-03-27 02:53:21.212621"|"2023-03-27 02:53:21.212621"|564|1196|2
1034|"2023-03-27 02:53:21.212631"|"2023-03-27 02:53:21.212632"|"2023-03-27 02:53:21.212632"|291|2067|1
1035|"2023-03-27 02:53:21.212642"|"2023-03-27 02:53:21.212642"|"2023-03-27 02:53:21.212643"|178|544|1
1036|"2023-03-27 02:53:21.212652"|"2023-03-27 02:53:21.212652"|"2023-03-27 02:53:21.212653"|270|2681|1
1037|"2023-03-27 02:53:21.212662"|"2023-03-27 02:53:21.212663"|"2023-03-27 02:53:21.212664"|529|2553|2
1038|"2023-03-27 02:53:21.212673"|"2023-03-27 02:53:21.212674"|"2023-03-27 02:53:21.212674"|382|2530|1
1039|"2023-03-27 02:53:21.212684"|"2023-03-27 02:53:21.212684"|"2023-03-27 02:53:21.212685"|444|2026|1
1040|"2023-03-27 02:53:21.212694"|"2023-03-27 02:53:21.212695"|"2023-03-27 02:53:21.212695"|40|2330|1
1041|"2023-03-27 02:53:21.212705"|"2023-03-27 02:53:21.212706"|"2023-03-27 02:53:21.212706"|356|1590|1
1042|"2023-03-27 02:53:21.212756"|"2023-03-27 02:53:21.212757"|"2023-03-27 02:53:21.212757"|45|451|2
1043|"2023-03-27 02:53:21.212767"|"2023-03-27 02:53:21.212768"|"2023-03-27 02:53:21.212768"|339|1362|1
1044|"2023-03-27 02:53:21.212778"|"2023-03-27 02:53:21.212778"|"2023-03-27 02:53:21.212778"|449|1072|1
1045|"2023-03-27 02:53:21.212805"|"2023-03-27 02:53:21.212806"|"2023-03-27 02:53:21.212806"|50|2904|2
1046|"2023-03-27 02:53:21.212815"|"2023-03-27 02:53:21.212816"|"2023-03-27 02:53:21.212816"|236|157|1
1047|"2023-03-27 02:53:21.212825"|"2023-03-27 02:53:21.212826"|"2023-03-27 02:53:21.212826"|372|544|2
1048|"2023-03-27 02:53:21.212839"|"2023-03-27 02:53:21.212839"|"2023-03-27 02:53:21.212839"|151|731|1
1049|"2023-03-27 02:53:21.212849"|"2023-03-27 02:53:21.212850"|"2023-03-27 02:53:21.212850"|367|2069|2
1050|"2023-03-27 02:53:21.212859"|"2023-03-27 02:53:21.212860"|"2023-03-27 02:53:21.212860"|235|1443|2
1051|"2023-03-27 02:53:21.212870"|"2023-03-27 02:53:21.212870"|"2023-03-27 02:53:21.212870"|375|1230|2
1052|"2023-03-27 02:53:21.212880"|"2023-03-27 02:53:21.212880"|"2023-03-27 02:53:21.212880"|114|322|1
1053|"2023-03-27 02:53:21.212890"|"2023-03-27 02:53:21.212891"|"2023-03-27 02:53:21.212891"|339|365|1
1054|"2023-03-27 02:53:21.212900"|"2023-03-27 02:53:21.212901"|"2023-03-27 02:53:21.212901"|577|11|1
1055|"2023-03-27 02:53:21.212911"|"2023-03-27 02:53:21.212911"|"2023-03-27 02:53:21.212912"|278|1793|1
1056|"2023-03-27 02:53:21.212921"|"2023-03-27 02:53:21.212921"|"2023-03-27 02:53:21.212922"|575|2237|1
1057|"2023-03-27 02:53:21.212931"|"2023-03-27 02:53:21.212932"|"2023-03-27 02:53:21.212932"|305|1490|2
1058|"2023-03-27 02:53:21.212942"|"2023-03-27 02:53:21.212942"|"2023-03-27 02:53:21.212942"|538|1462|1
1059|"2023-03-27 02:53:21.212952"|"2023-03-27 02:53:21.212952"|"2023-03-27 02:53:21.212953"|468|245|2
1060|"2023-03-27 02:53:21.212962"|"2023-03-27 02:53:21.212962"|"2023-03-27 02:53:21.212963"|177|1365|2
1061|"2023-03-27 02:53:21.212972"|"2023-03-27 02:53:21.212972"|"2023-03-27 02:53:21.212973"|424|1909|1
1062|"2023-03-27 02:53:21.212982"|"2023-03-27 02:53:21.212982"|"2023-03-27 02:53:21.212982"|475|655|1
1063|"2023-03-27 02:53:21.212992"|"2023-03-27 02:53:21.212992"|"2023-03-27 02:53:21.212992"|147|2564|2
1064|"2023-03-27 02:53:21.213002"|"2023-03-27 02:53:21.213002"|"2023-03-27 02:53:21.213002"|162|1372|2
1065|"2023-03-27 02:53:21.213015"|"2023-03-27 02:53:21.213015"|"2023-03-27 02:53:21.213015"|122|3038|2
1066|"2023-03-27 02:53:21.213027"|"2023-03-27 02:53:21.213027"|"2023-03-27 02:53:21.213028"|71|2324|2
1067|"2023-03-27 02:53:21.213037"|"2023-03-27 02:53:21.213037"|"2023-03-27 02:53:21.213038"|350|644|1
1068|"2023-03-27 02:53:21.213047"|"2023-03-27 02:53:21.213048"|"2023-03-27 02:53:21.213048"|592|237|1
1069|"2023-03-27 02:53:21.213057"|"2023-03-27 02:53:21.213058"|"2023-03-27 02:53:21.213058"|126|2099|2
1070|"2023-03-27 02:53:21.213067"|"2023-03-27 02:53:21.213068"|"2023-03-27 02:53:21.213068"|542|966|1
1071|"2023-03-27 02:53:21.213080"|"2023-03-27 02:53:21.213081"|"2023-03-27 02:53:21.213081"|156|897|1
1072|"2023-03-27 02:53:21.213090"|"2023-03-27 02:53:21.213091"|"2023-03-27 02:53:21.213091"|156|2416|2
1073|"2023-03-27 02:53:21.213100"|"2023-03-27 02:53:21.213101"|"2023-03-27 02:53:21.213101"|443|2366|2
1074|"2023-03-27 02:53:21.213110"|"2023-03-27 02:53:21.213111"|"2023-03-27 02:53:21.213111"|577|646|2
1075|"2023-03-27 02:53:21.213120"|"2023-03-27 02:53:21.213121"|"2023-03-27 02:53:21.213121"|408|1981|2
1076|"2023-03-27 02:53:21.213130"|"2023-03-27 02:53:21.213130"|"2023-03-27 02:53:21.213131"|207|1749|2
1077|"2023-03-27 02:53:21.213140"|"2023-03-27 02:53:21.213141"|"2023-03-27 02:53:21.213141"|165|1230|2
1078|"2023-03-27 02:53:21.213150"|"2023-03-27 02:53:21.213150"|"2023-03-27 02:53:21.213151"|9|1568|1
1079|"2023-03-27 02:53:21.213160"|"2023-03-27 02:53:21.213160"|"2023-03-27 02:53:21.213160"|95|2456|2
1080|"2023-03-27 02:53:21.213170"|"2023-03-27 02:53:21.213170"|"2023-03-27 02:53:21.213170"|464|2736|2
1081|"2023-03-27 02:53:21.213180"|"2023-03-27 02:53:21.213180"|"2023-03-27 02:53:21.213181"|21|2206|1
1082|"2023-03-27 02:53:21.213190"|"2023-03-27 02:53:21.213190"|"2023-03-27 02:53:21.213191"|516|1390|1
1083|"2023-03-27 02:53:21.213200"|"2023-03-27 02:53:21.213201"|"2023-03-27 02:53:21.213201"|253|1969|1
1084|"2023-03-27 02:53:21.213210"|"2023-03-27 02:53:21.213211"|"2023-03-27 02:53:21.213211"|257|2037|1
1085|"2023-03-27 02:53:21.213220"|"2023-03-27 02:53:21.213221"|"2023-03-27 02:53:21.213221"|396|267|1
1086|"2023-03-27 02:53:21.213230"|"2023-03-27 02:53:21.213231"|"2023-03-27 02:53:21.213231"|93|133|1
1087|"2023-03-27 02:53:21.213240"|"2023-03-27 02:53:21.213241"|"2023-03-27 02:53:21.213241"|140|2247|1
1088|"2023-03-27 02:53:21.213250"|"2023-03-27 02:53:21.213251"|"2023-03-27 02:53:21.213251"|141|1576|1
1089|"2023-03-27 02:53:21.213260"|"2023-03-27 02:53:21.213261"|"2023-03-27 02:53:21.213261"|203|1538|2
1090|"2023-03-27 02:53:21.213271"|"2023-03-27 02:53:21.213271"|"2023-03-27 02:53:21.213271"|133|1176|2
1091|"2023-03-27 02:53:21.213281"|"2023-03-27 02:53:21.213281"|"2023-03-27 02:53:21.213281"|588|1192|1
1092|"2023-03-27 02:53:21.213290"|"2023-03-27 02:53:21.213294"|"2023-03-27 02:53:21.213294"|142|455|2
1093|"2023-03-27 02:53:21.213309"|"2023-03-27 02:53:21.213310"|"2023-03-27 02:53:21.213310"|254|20|1
1094|"2023-03-27 02:53:21.213323"|"2023-03-27 02:53:21.213324"|"2023-03-27 02:53:21.213324"|77|990|1
1095|"2023-03-27 02:53:21.213334"|"2023-03-27 02:53:21.213334"|"2023-03-27 02:53:21.213334"|482|2158|1
1096|"2023-03-27 02:53:21.213343"|"2023-03-27 02:53:21.213344"|"2023-03-27 02:53:21.213344"|8|240|1
1097|"2023-03-27 02:53:21.213353"|"2023-03-27 02:53:21.213354"|"2023-03-27 02:53:21.213354"|269|2054|1
1098|"2023-03-27 02:53:21.213363"|"2023-03-27 02:53:21.213364"|"2023-03-27 02:53:21.213364"|314|1946|2
1099|"2023-03-27 02:53:21.213373"|"2023-03-27 02:53:21.213374"|"2023-03-27 02:53:21.213374"|436|2031|2
1100|"2023-03-27 02:53:21.213383"|"2023-03-27 02:53:21.213383"|"2023-03-27 02:53:21.213383"|330|2603|2
1101|"2023-03-27 02:53:21.213392"|"2023-03-27 02:53:21.213393"|"2023-03-27 02:53:21.213393"|153|3088|1
1102|"2023-03-27 02:53:21.213403"|"2023-03-27 02:53:21.213403"|"2023-03-27 02:53:21.213404"|260|2702|1
1103|"2023-03-27 02:53:21.213413"|"2023-03-27 02:53:21.213414"|"2023-03-27 02:53:21.213414"|544|1851|1
1104|"2023-03-27 02:53:21.213423"|"2023-03-27 02:53:21.213424"|"2023-03-27 02:53:21.213424"|346|2901|1
1105|"2023-03-27 02:53:21.213434"|"2023-03-27 02:53:21.213434"|"2023-03-27 02:53:21.213434"|424|1932|2
1106|"2023-03-27 02:53:21.213444"|"2023-03-27 02:53:21.213444"|"2023-03-27 02:53:21.213444"|352|891|1
1107|"2023-03-27 02:53:21.213454"|"2023-03-27 02:53:21.213454"|"2023-03-27 02:53:21.213454"|300|2606|2
1108|"2023-03-27 02:53:21.213464"|"2023-03-27 02:53:21.213464"|"2023-03-27 02:53:21.213464"|446|2792|2
1109|"2023-03-27 02:53:21.213473"|"2023-03-27 02:53:21.213474"|"2023-03-27 02:53:21.213474"|436|1441|1
1110|"2023-03-27 02:53:21.213504"|"2023-03-27 02:53:21.213505"|"2023-03-27 02:53:21.213505"|367|507|2
1111|"2023-03-27 02:53:21.213516"|"2023-03-27 02:53:21.213516"|"2023-03-27 02:53:21.213516"|364|1171|1
1112|"2023-03-27 02:53:21.213547"|"2023-03-27 02:53:21.213548"|"2023-03-27 02:53:21.213548"|184|1695|2
1113|"2023-03-27 02:53:21.213562"|"2023-03-27 02:53:21.213562"|"2023-03-27 02:53:21.213563"|250|3004|2
1114|"2023-03-27 02:53:21.213576"|"2023-03-27 02:53:21.213578"|"2023-03-27 02:53:21.213578"|574|1040|2
1115|"2023-03-27 02:53:21.213592"|"2023-03-27 02:53:21.213592"|"2023-03-27 02:53:21.213593"|568|1250|2
1116|"2023-03-27 02:53:21.213602"|"2023-03-27 02:53:21.213603"|"2023-03-27 02:53:21.213603"|460|2724|1
1117|"2023-03-27 02:53:21.213613"|"2023-03-27 02:53:21.213614"|"2023-03-27 02:53:21.213614"|454|1508|2
1118|"2023-03-27 02:53:21.213623"|"2023-03-27 02:53:21.213624"|"2023-03-27 02:53:21.213624"|110|1246|2
1119|"2023-03-27 02:53:21.213635"|"2023-03-27 02:53:21.213636"|"2023-03-27 02:53:21.213636"|333|2978|2
1120|"2023-03-27 02:53:21.213646"|"2023-03-27 02:53:21.213647"|"2023-03-27 02:53:21.213647"|143|3023|2
1121|"2023-03-27 02:53:21.213658"|"2023-03-27 02:53:21.213659"|"2023-03-27 02:53:21.213659"|183|1521|2
1122|"2023-03-27 02:53:21.213710"|"2023-03-27 02:53:21.213711"|"2023-03-27 02:53:21.213711"|14|2487|2
1123|"2023-03-27 02:53:21.213721"|"2023-03-27 02:53:21.213721"|"2023-03-27 02:53:21.213722"|212|2579|1
1124|"2023-03-27 02:53:21.213732"|"2023-03-27 02:53:21.213732"|"2023-03-27 02:53:21.213733"|326|2896|2
1125|"2023-03-27 02:53:21.213743"|"2023-03-27 02:53:21.213743"|"2023-03-27 02:53:21.213744"|14|3084|2
1126|"2023-03-27 02:53:21.213753"|"2023-03-27 02:53:21.213754"|"2023-03-27 02:53:21.213754"|260|47|2
1127|"2023-03-27 02:53:21.213764"|"2023-03-27 02:53:21.213765"|"2023-03-27 02:53:21.213765"|153|475|1
1128|"2023-03-27 02:53:21.213775"|"2023-03-27 02:53:21.213775"|"2023-03-27 02:53:21.213776"|448|1203|1
1129|"2023-03-27 02:53:21.213786"|"2023-03-27 02:53:21.213786"|"2023-03-27 02:53:21.213787"|68|323|2
